	id	main_affiliation	category
2851	pub.1134912877	grid.13648.38	Clinical Sciences
2852	pub.1134912877	grid.13648.38	Medical and Health Sciences
2853	pub.1134912877	grid.411941.8	Clinical Sciences
2854	pub.1134912877	grid.411941.8	Medical and Health Sciences
2855	pub.1134912877	grid.411095.8	Clinical Sciences
2856	pub.1134912877	grid.411095.8	Medical and Health Sciences
2857	pub.1134912877	grid.411339.d	Clinical Sciences
2858	pub.1134912877	grid.411339.d	Medical and Health Sciences
2859	pub.1134912877	grid.275559.9	Clinical Sciences
2860	pub.1134912877	grid.275559.9	Medical and Health Sciences
2861	pub.1134912877	grid.411760.5	Clinical Sciences
2862	pub.1134912877	grid.411760.5	Medical and Health Sciences
2863	pub.1134912877	grid.412469.c	Clinical Sciences
2864	pub.1134912877	grid.412469.c	Medical and Health Sciences
2865	pub.1134912877	grid.411668.c	Clinical Sciences
2866	pub.1134912877	grid.411668.c	Medical and Health Sciences
2867	pub.1134912877	grid.6190.e	Clinical Sciences
2868	pub.1134912877	grid.6190.e	Medical and Health Sciences
2869	pub.1134912877	grid.7708.8	Clinical Sciences
2870	pub.1134912877	grid.7708.8	Medical and Health Sciences
2871	pub.1134912877	grid.5718.b	Clinical Sciences
2872	pub.1134912877	grid.5718.b	Medical and Health Sciences
2873	pub.1134912877	grid.10423.34	Clinical Sciences
2874	pub.1134912877	grid.10423.34	Medical and Health Sciences
2875	pub.1134912877	grid.411544.1	Clinical Sciences
2876	pub.1134912877	grid.411544.1	Medical and Health Sciences
2877	pub.1134912877	grid.410607.4	Clinical Sciences
2878	pub.1134912877	grid.410607.4	Medical and Health Sciences
2879	pub.1134912877	grid.413108.f	Clinical Sciences
2880	pub.1134912877	grid.413108.f	Medical and Health Sciences
2881	pub.1134912877	grid.6363.0	Clinical Sciences
2882	pub.1134912877	grid.6363.0	Medical and Health Sciences
2883	pub.1134912877	grid.412581.b	Clinical Sciences
2884	pub.1134912877	grid.412581.b	Medical and Health Sciences
2885	pub.1134912877	grid.5253.1	Clinical Sciences
2886	pub.1134912877	grid.5253.1	Medical and Health Sciences
2887	pub.1134912877	grid.411778.c	Clinical Sciences
2888	pub.1134912877	grid.411778.c	Medical and Health Sciences
2889	pub.1134912877	grid.16149.3b	Clinical Sciences
2890	pub.1134912877	grid.16149.3b	Medical and Health Sciences
2891	pub.1134912877	grid.411937.9	Clinical Sciences
2892	pub.1134912877	grid.411937.9	Medical and Health Sciences
2893	pub.1134912877	grid.14778.3d	Clinical Sciences
2894	pub.1134912877	grid.14778.3d	Medical and Health Sciences
2895	pub.1134912877	grid.410712.1	Clinical Sciences
2896	pub.1134912877	grid.410712.1	Medical and Health Sciences
2897	pub.1134912877	grid.15090.3d	Clinical Sciences
2898	pub.1134912877	grid.15090.3d	Medical and Health Sciences
2899	pub.1134912877	grid.10253.35	Clinical Sciences
2900	pub.1134912877	grid.10253.35	Medical and Health Sciences
2901	pub.1134912877	grid.412301.5	Clinical Sciences
2902	pub.1134912877	grid.412301.5	Medical and Health Sciences
2903	pub.1134912877	grid.411067.5	Clinical Sciences
2904	pub.1134912877	grid.411067.5	Medical and Health Sciences
2905	pub.1134912877	grid.15474.33	Clinical Sciences
2906	pub.1134912877	grid.15474.33	Medical and Health Sciences
2907	pub.1134912877	grid.412282.f	Clinical Sciences
2908	pub.1134912877	grid.412282.f	Medical and Health Sciences
2909	pub.1134912877	grid.419801.5	Clinical Sciences
2910	pub.1134912877	grid.419801.5	Medical and Health Sciences
2911	pub.1135031368	grid.4708.b	Clinical Sciences
2912	pub.1135031368	grid.4708.b	Public Health and Health Services
2913	pub.1135031368	grid.4708.b	Medical and Health Sciences
2914	pub.1135031368	grid.13097.3c	Clinical Sciences
2915	pub.1135031368	grid.13097.3c	Public Health and Health Services
2916	pub.1135031368	grid.13097.3c	Medical and Health Sciences
2917	pub.1135031368	grid.17635.36	Clinical Sciences
2918	pub.1135031368	grid.17635.36	Public Health and Health Services
2919	pub.1135031368	grid.17635.36	Medical and Health Sciences
2920	pub.1135031387	grid.13648.38	Public Health and Health Services
2921	pub.1135031387	grid.13648.38	Medical and Health Sciences
2922	pub.1135063169	grid.5718.b	Biochemistry and Cell Biology
2923	pub.1135063169	grid.5718.b	Biological Sciences
2924	pub.1135063169	grid.5330.5	Biochemistry and Cell Biology
2925	pub.1135063169	grid.5330.5	Biological Sciences
2926	pub.1135063169	grid.24827.3b	Biochemistry and Cell Biology
2927	pub.1135063169	grid.24827.3b	Biological Sciences
2928	pub.1135105436	grid.4709.a	Biological Sciences
2929	pub.1135105436	grid.4709.a	Technology
2930	pub.1135105436	grid.4709.a	Medical and Health Sciences
2931	pub.1135108392	grid.418508.0	Good Health and Well Being
2932	pub.1135108392	grid.418508.0	Medical Microbiology
2933	pub.1135108392	grid.418508.0	Medical and Health Sciences
2934	pub.1135123398	grid.22072.35	Environmental Science and Management
2935	pub.1135123398	grid.22072.35	Environmental Sciences
2936	pub.1135123398	grid.507636.1	Environmental Science and Management
2937	pub.1135123398	grid.507636.1	Environmental Sciences
2938	pub.1135123398	grid.8752.8	Environmental Science and Management
2939	pub.1135123398	grid.8752.8	Environmental Sciences
2940	pub.1135123398	grid.137628.9	Environmental Science and Management
2941	pub.1135123398	grid.137628.9	Environmental Sciences
2942	pub.1135123398	grid.421582.8	Environmental Science and Management
2943	pub.1135123398	grid.421582.8	Environmental Sciences
2944	pub.1135123398	grid.4305.2	Environmental Science and Management
2945	pub.1135123398	grid.4305.2	Environmental Sciences
2946	pub.1135123398	grid.418377.e	Environmental Science and Management
2947	pub.1135123398	grid.418377.e	Environmental Sciences
2948	pub.1135123398	grid.453420.4	Environmental Science and Management
2949	pub.1135123398	grid.453420.4	Environmental Sciences
2950	pub.1135123398	grid.417634.3	Environmental Science and Management
2951	pub.1135123398	grid.417634.3	Environmental Sciences
2952	pub.1135123398	grid.39382.33	Environmental Science and Management
2953	pub.1135123398	grid.39382.33	Environmental Sciences
2954	pub.1135123398	grid.5612.0	Environmental Science and Management
2955	pub.1135123398	grid.5612.0	Environmental Sciences
2956	pub.1135123398	grid.134907.8	Environmental Science and Management
2957	pub.1135123398	grid.134907.8	Environmental Sciences
2958	pub.1135123398	grid.419010.d	Environmental Science and Management
2959	pub.1135123398	grid.419010.d	Environmental Sciences
2960	pub.1135123398	grid.21155.32	Environmental Science and Management
2961	pub.1135123398	grid.21155.32	Environmental Sciences
2962	pub.1135123398	grid.185669.5	Environmental Science and Management
2963	pub.1135123398	grid.185669.5	Environmental Sciences
2964	pub.1135123398	grid.425902.8	Environmental Science and Management
2965	pub.1135123398	grid.425902.8	Environmental Sciences
2966	pub.1135123398	grid.11478.3b	Environmental Science and Management
2967	pub.1135123398	grid.11478.3b	Environmental Sciences
2968	pub.1135172186	grid.47840.3f	Zero Hunger
2969	pub.1135172186	grid.47840.3f	Applied Economics
2970	pub.1135172186	grid.47840.3f	Economics
2971	pub.1135172186	grid.479464.c	Zero Hunger
2972	pub.1135172186	grid.479464.c	Applied Economics
2973	pub.1135172186	grid.479464.c	Economics
2974	pub.1135172186	grid.27860.3b	Zero Hunger
2975	pub.1135172186	grid.27860.3b	Applied Economics
2976	pub.1135172186	grid.27860.3b	Economics
2977	pub.1135172186	grid.16753.36	Zero Hunger
2978	pub.1135172186	grid.16753.36	Applied Economics
2979	pub.1135172186	grid.16753.36	Economics
2980	pub.1135172186	grid.1021.2	Zero Hunger
2981	pub.1135172186	grid.1021.2	Applied Economics
2982	pub.1135172186	grid.1021.2	Economics
2983	pub.1135172186	grid.6612.3	Zero Hunger
2984	pub.1135172186	grid.6612.3	Applied Economics
2985	pub.1135172186	grid.6612.3	Economics
2986	pub.1135172186	grid.10548.38	Zero Hunger
2987	pub.1135172186	grid.10548.38	Applied Economics
2988	pub.1135172186	grid.10548.38	Economics
2989	pub.1135172186	grid.16750.35	Zero Hunger
2990	pub.1135172186	grid.16750.35	Applied Economics
2991	pub.1135172186	grid.16750.35	Economics
2992	pub.1135172186	grid.168010.e	Zero Hunger
2993	pub.1135172186	grid.168010.e	Applied Economics
2994	pub.1135172186	grid.168010.e	Economics
2995	pub.1135172186	grid.47100.32	Zero Hunger
2996	pub.1135172186	grid.47100.32	Applied Economics
2997	pub.1135172186	grid.47100.32	Economics
2998	pub.1135172186	grid.13388.31	Zero Hunger
2999	pub.1135172186	grid.13388.31	Applied Economics
3000	pub.1135172186	grid.13388.31	Economics
3001	pub.1135172186	grid.38142.3c	Zero Hunger
3002	pub.1135172186	grid.38142.3c	Applied Economics
3003	pub.1135172186	grid.38142.3c	Economics
3004	pub.1135172186	grid.4818.5	Zero Hunger
3005	pub.1135172186	grid.4818.5	Applied Economics
3006	pub.1135172186	grid.4818.5	Economics
3007	pub.1135271456	grid.4488.0	Neurosciences
3008	pub.1135271456	grid.4488.0	Medical and Health Sciences
3009	pub.1135271456	grid.46699.34	Neurosciences
3010	pub.1135271456	grid.46699.34	Medical and Health Sciences
3011	pub.1135271456	grid.13097.3c	Neurosciences
3012	pub.1135271456	grid.13097.3c	Medical and Health Sciences
3013	pub.1135271456	grid.440220.0	Neurosciences
3014	pub.1135271456	grid.440220.0	Medical and Health Sciences
3015	pub.1135276816	grid.51462.34	Medical and Health Sciences
3016	pub.1135276816	grid.258799.8	Medical and Health Sciences
3017	pub.1135276816	grid.32224.35	Medical and Health Sciences
3018	pub.1135276816	grid.8982.b	Medical and Health Sciences
3019	pub.1135276816	grid.443984.6	Medical and Health Sciences
3020	pub.1135276816	grid.4714.6	Medical and Health Sciences
3021	pub.1135276816	grid.411327.2	Medical and Health Sciences
3022	pub.1135276816	grid.16872.3a	Medical and Health Sciences
3023	pub.1135276816	grid.24381.3c	Medical and Health Sciences
3024	pub.1135276816	grid.6292.f	Medical and Health Sciences
3025	pub.1135276816	grid.10423.34	Medical and Health Sciences
3026	pub.1135276816	grid.8395.7	Medical and Health Sciences
3027	pub.1135276816	grid.8404.8	Medical and Health Sciences
3028	pub.1135276816	grid.12284.3d	Medical and Health Sciences
3029	pub.1135276816	grid.4991.5	Medical and Health Sciences
3030	pub.1135276816	grid.413562.7	Medical and Health Sciences
3031	pub.1135276816	grid.415535.3	Medical and Health Sciences
3032	pub.1135276816	grid.410843.a	Medical and Health Sciences
3033	pub.1135276816	grid.256342.4	Medical and Health Sciences
3034	pub.1135276816	grid.411628.8	Medical and Health Sciences
3035	pub.1135276816	grid.412750.5	Medical and Health Sciences
3036	pub.1135276816	grid.152326.1	Medical and Health Sciences
3037	pub.1135276816	grid.419035.a	Medical and Health Sciences
3038	pub.1135276816	grid.413448.e	Medical and Health Sciences
3039	pub.1135276816	grid.508487.6	Medical and Health Sciences
3040	pub.1135276816	grid.452490.e	Medical and Health Sciences
3041	pub.1135276816	grid.5685.e	Medical and Health Sciences
3042	pub.1135276816	grid.65499.37	Medical and Health Sciences
3043	pub.1135276816	grid.9647.c	Medical and Health Sciences
3044	pub.1135276816	grid.22937.3d	Medical and Health Sciences
3045	pub.1135276816	grid.20515.33	Medical and Health Sciences
3046	pub.1135276816	grid.174567.6	Medical and Health Sciences
3047	pub.1135276816	grid.412311.4	Medical and Health Sciences
3048	pub.1135276816	grid.6530.0	Medical and Health Sciences
3049	pub.1135276816	grid.10417.33	Medical and Health Sciences
3050	pub.1135276816	grid.84393.35	Medical and Health Sciences
3051	pub.1135276816	grid.413575.1	Medical and Health Sciences
3052	pub.1135276816	grid.266100.3	Medical and Health Sciences
3053	pub.1135276816	grid.168010.e	Medical and Health Sciences
3054	pub.1135329014	grid.4488.0	Public Health and Health Services
3055	pub.1135329014	grid.4488.0	Medical and Health Sciences
3056	pub.1135339377	grid.8379.5	Medical Microbiology
3057	pub.1135339377	grid.8379.5	Medical and Health Sciences
3058	pub.1135378390	grid.11749.3a	Clinical Sciences
3059	pub.1135378390	grid.11749.3a	Medical and Health Sciences
3060	pub.1135378390	grid.470122.2	Clinical Sciences
3061	pub.1135378390	grid.470122.2	Medical and Health Sciences
3062	pub.1135378390	grid.24381.3c	Clinical Sciences
3063	pub.1135378390	grid.24381.3c	Medical and Health Sciences
3064	pub.1135378390	grid.5963.9	Clinical Sciences
3065	pub.1135378390	grid.5963.9	Medical and Health Sciences
3066	pub.1135378390	grid.410712.1	Clinical Sciences
3067	pub.1135378390	grid.410712.1	Medical and Health Sciences
3068	pub.1135378390	grid.4989.c	Clinical Sciences
3069	pub.1135378390	grid.4989.c	Medical and Health Sciences
3070	pub.1135378390	grid.412966.e	Clinical Sciences
3071	pub.1135378390	grid.412966.e	Medical and Health Sciences
3072	pub.1135378390	grid.411798.2	Clinical Sciences
3073	pub.1135378390	grid.411798.2	Medical and Health Sciences
3074	pub.1135378390	grid.5155.4	Clinical Sciences
3075	pub.1135378390	grid.5155.4	Medical and Health Sciences
3076	pub.1135378390	grid.13097.3c	Clinical Sciences
3077	pub.1135378390	grid.13097.3c	Medical and Health Sciences
3078	pub.1135378390	grid.419837.0	Clinical Sciences
3079	pub.1135378390	grid.419837.0	Medical and Health Sciences
3080	pub.1135378390	grid.411760.5	Clinical Sciences
3081	pub.1135378390	grid.411760.5	Medical and Health Sciences
3082	pub.1135378390	grid.440250.7	Clinical Sciences
3083	pub.1135378390	grid.440250.7	Medical and Health Sciences
3084	pub.1135378390	grid.491928.f	Clinical Sciences
3085	pub.1135378390	grid.491928.f	Medical and Health Sciences
3086	pub.1135378390	grid.14778.3d	Clinical Sciences
3087	pub.1135378390	grid.14778.3d	Medical and Health Sciences
3088	pub.1135406918	grid.411091.c	Good Health and Well Being
3089	pub.1135406918	grid.411091.c	Clinical Sciences
3090	pub.1135406918	grid.411091.c	Public Health and Health Services
3091	pub.1135406918	grid.411091.c	Medical and Health Sciences
3092	pub.1135406918	grid.416008.b	Good Health and Well Being
3093	pub.1135406918	grid.416008.b	Clinical Sciences
3094	pub.1135406918	grid.416008.b	Public Health and Health Services
3095	pub.1135406918	grid.416008.b	Medical and Health Sciences
3096	pub.1135406918	grid.488779.d	Good Health and Well Being
3097	pub.1135406918	grid.488779.d	Clinical Sciences
3098	pub.1135406918	grid.488779.d	Public Health and Health Services
3099	pub.1135406918	grid.488779.d	Medical and Health Sciences
3100	pub.1135406918	grid.412581.b	Good Health and Well Being
3101	pub.1135406918	grid.412581.b	Clinical Sciences
3102	pub.1135406918	grid.412581.b	Public Health and Health Services
3103	pub.1135406918	grid.412581.b	Medical and Health Sciences
3104	pub.1135406918	grid.459927.4	Good Health and Well Being
3105	pub.1135406918	grid.459927.4	Clinical Sciences
3106	pub.1135406918	grid.459927.4	Public Health and Health Services
3107	pub.1135406918	grid.459927.4	Medical and Health Sciences
3108	pub.1135433039	grid.458414.8	Public Health and Health Services
3109	pub.1135433039	grid.458414.8	Medical and Health Sciences
3110	pub.1135437733	grid.11749.3a	Cardiorespiratory Medicine and Haematology
3111	pub.1135437733	grid.11749.3a	Medical and Health Sciences
3112	pub.1135437733	grid.411095.8	Cardiorespiratory Medicine and Haematology
3113	pub.1135437733	grid.411095.8	Medical and Health Sciences
3114	pub.1135437733	grid.411941.8	Cardiorespiratory Medicine and Haematology
3115	pub.1135437733	grid.411941.8	Medical and Health Sciences
3116	pub.1135473918	grid.411668.c	Biochemistry and Cell Biology
3117	pub.1135473918	grid.411668.c	Biological Sciences
3118	pub.1135473918	grid.10493.3f	Biochemistry and Cell Biology
3119	pub.1135473918	grid.10493.3f	Biological Sciences
3120	pub.1135555952	grid.5560.6	Climate Action
3121	pub.1135555952	grid.5560.6	Macromolecular and Materials Chemistry
3122	pub.1135555952	grid.5560.6	Chemical Sciences
3123	pub.1135555952	grid.5603.0	Climate Action
3124	pub.1135555952	grid.5603.0	Macromolecular and Materials Chemistry
3125	pub.1135555952	grid.5603.0	Chemical Sciences
3126	pub.1135555952	grid.7892.4	Climate Action
3127	pub.1135555952	grid.7892.4	Macromolecular and Materials Chemistry
3128	pub.1135555952	grid.7892.4	Chemical Sciences
3129	pub.1135568552	grid.1008.9	Public Health and Health Services
3130	pub.1135568552	grid.1008.9	Medical and Health Sciences
3131	pub.1135568552	grid.5596.f	Public Health and Health Services
3132	pub.1135568552	grid.5596.f	Medical and Health Sciences
3133	pub.1135568552	grid.4714.6	Public Health and Health Services
3134	pub.1135568552	grid.4714.6	Medical and Health Sciences
3135	pub.1135568552	grid.414271.5	Public Health and Health Services
